U:0,U:1,U:2,p,Points:0,Points:1,Points:2
0.0111245,-6.65467e-11,-1.67388e-12,0.212417,0.00688248,0.0002,4e-05
0.0111245,-9.21305e-11,-1.5879e-12,0.211827,0.00689323,0.0002,4e-05
0.0111245,-1.12869e-10,-1.5036e-12,0.211236,0.00690399,0.0002,4e-05
0.0111245,-7.54601e-11,-1.43926e-12,0.210646,0.00691474,0.0002,4e-05
0.0111245,-3.80533e-11,-1.37492e-12,0.210056,0.00692549,0.0002,4e-05
0.0111245,-2.60719e-11,-1.22219e-12,0.209466,0.00693625,0.0002,4e-05
0.0111245,-3.66894e-11,-9.90893e-13,0.208876,0.006947,0.0002,4e-05
0.0111245,-4.73069e-11,-7.59596e-13,0.208286,0.00695776,0.0002,4e-05
0.0111245,-3.18785e-11,-4.95073e-13,0.207696,0.00696851,0.0002,4e-05
0.0111245,-1.1006e-11,-2.23616e-13,0.207106,0.00697926,0.0002,4e-05
0.0111245,6.50892e-12,3.53206e-14,0.206516,0.00699002,0.0002,4e-05
0.0111245,1.03735e-12,2.08481e-13,0.205926,0.00700077,0.0002,4e-05
0.0111245,-4.43421e-12,3.81641e-13,0.205336,0.00701153,0.0002,4e-05
0.0111245,-4.1711e-12,5.53704e-13,0.204746,0.00702228,0.0002,4e-05
0.0111245,9.16985e-12,7.23289e-13,0.204156,0.00703303,0.0002,4e-05
0.0111245,2.25108e-11,8.92874e-13,0.203566,0.00704379,0.0002,4e-05
0.0111245,2.85489e-11,9.40138e-13,0.202975,0.00705454,0.0002,4e-05
0.0111245,2.68398e-11,8.57639e-13,0.202385,0.00706529,0.0002,4e-05
0.0111245,2.51306e-11,7.75136e-13,0.201795,0.00707605,0.0002,4e-05
0.0111245,2.77636e-11,6.93681e-13,0.201205,0.0070868,0.0002,4e-05
0.0111245,3.45935e-11,6.13238e-13,0.200615,0.00709756,0.0002,4e-05
0.0111245,4.14231e-11,5.32799e-13,0.200025,0.00710831,0.0002,4e-05
0.0111245,4.34047e-11,3.52419e-13,0.199435,0.00711906,0.0002,4e-05
0.0111245,4.1175e-11,8.52343e-14,0.198845,0.00712982,0.0002,4e-05
0.0111245,3.89453e-11,-1.81951e-13,0.198255,0.00714057,0.0002,4e-05
0.0111245,3.93504e-11,-3.89281e-13,0.197665,0.00715133,0.0002,4e-05
0.0111245,4.29759e-11,-5.23445e-13,0.197075,0.00716208,0.0002,4e-05
0.0111245,4.66015e-11,-6.57615e-13,0.196485,0.00717283,0.0002,4e-05
0.0111245,4.76424e-11,-8.22454e-13,0.195895,0.00718359,0.0002,4e-05
0.0111245,4.42524e-11,-1.03987e-12,0.195304,0.00719434,0.0002,4e-05
0.0111245,4.08624e-11,-1.25728e-12,0.194714,0.00720509,0.0002,4e-05
0.0111245,3.81668e-11,-1.44504e-12,0.194124,0.00721585,0.0002,4e-05
0.0111245,3.9842e-11,-1.44611e-12,0.193534,0.0072266,0.0002,4e-05
0.0111245,4.15172e-11,-1.44717e-12,0.192944,0.00723736,0.0002,4e-05
0.0111245,4.31924e-11,-1.44824e-12,0.192354,0.00724811,0.0002,4e-05
0.0111245,4.08389e-11,-1.46569e-12,0.191764,0.00725886,0.0002,4e-05
0.0111245,3.80858e-11,-1.48476e-12,0.191174,0.00726962,0.0002,4e-05
0.0111245,3.53327e-11,-1.50384e-12,0.190584,0.00728037,0.0002,4e-05
0.0111245,3.37151e-11,-1.46578e-12,0.189994,0.00729113,0.0002,4e-05
0.0111245,3.29285e-11,-1.38589e-12,0.189404,0.00730188,0.0002,4e-05
0.0111245,3.21419e-11,-1.306e-12,0.188814,0.00731263,0.0002,4e-05
0.0111245,3.08162e-11,-1.19043e-12,0.188224,0.00732339,0.0002,4e-05
0.0111245,2.78654e-11,-9.67346e-13,0.187634,0.00733414,0.0002,4e-05
0.0111245,2.49147e-11,-7.44274e-13,0.187044,0.0073449,0.0002,4e-05
0.0111245,2.1964e-11,-5.21193e-13,0.186454,0.00735565,0.0002,4e-05
0.0111245,2.10338e-11,-4.17816e-13,0.185863,0.0073664,0.0002,4e-05
0.0111245,2.06402e-11,-3.46233e-13,0.185273,0.00737716,0.0002,4e-05
0.0111245,2.02467e-11,-2.74652e-13,0.184683,0.00738791,0.0002,4e-05
0.0111245,1.93014e-11,-1.55817e-13,0.184093,0.00739866,0.0002,4e-05
0.0111245,1.72642e-11,5.65158e-14,0.183503,0.00740942,0.0002,4e-05
0.0111245,1.5227e-11,2.68848e-13,0.182913,0.00742017,0.0002,4e-05
0.0111245,1.31899e-11,4.81172e-13,0.182323,0.00743093,0.0002,4e-05
0.0111245,1.23786e-11,4.7748e-13,0.181733,0.00744168,0.0002,4e-05
0.0111245,1.19097e-11,4.13467e-13,0.181143,0.00745243,0.0002,4e-05
0.0111245,1.14407e-11,3.49454e-13,0.180552,0.00746319,0.0002,4e-05
0.0111245,1.06647e-11,3.12853e-13,0.179962,0.00747394,0.0002,4e-05
0.0111245,8.87562e-12,3.66679e-13,0.179372,0.0074847,0.0002,4e-05
0.0111245,7.0865e-12,4.20508e-13,0.178782,0.00749545,0.0002,4e-05
0.0111245,5.29738e-12,4.74336e-13,0.178192,0.0075062,0.0002,4e-05
0.0111245,4.42504e-12,4.54202e-13,0.177602,0.00751696,0.0002,4e-05
0.0111245,4.23126e-12,3.79327e-13,0.177012,0.00752771,0.0002,4e-05
0.0111245,4.03748e-12,3.04448e-13,0.176422,0.00753846,0.0002,4e-05
0.0111245,3.8437e-12,2.2957e-13,0.175832,0.00754922,0.0002,4e-05
0.0111245,1.53075e-12,2.38553e-13,0.175242,0.00755997,0.0002,4e-05
0.0111245,-9.61775e-13,2.54644e-13,0.174652,0.00757073,0.0002,4e-05
0.0111245,-3.4544e-12,2.70737e-13,0.174062,0.00758148,0.0002,4e-05
0.0111245,-5.63029e-12,2.95067e-13,0.173472,0.00759223,0.0002,4e-05
0.0111245,-6.34016e-12,3.57523e-13,0.172882,0.00760299,0.0002,4e-05
0.0111245,-7.05e-12,4.19977e-13,0.172292,0.00761374,0.0002,4e-05
0.0111245,-7.75987e-12,4.82434e-13,0.171702,0.0076245,0.0002,4e-05
0.0111245,-9.45984e-12,4.82342e-13,0.171112,0.00763525,0.0002,4e-05
0.0111245,-1.24256e-11,4.02288e-13,0.170521,0.007646,0.0002,4e-05
0.0111245,-1.53913e-11,3.22234e-13,0.169931,0.00765676,0.0002,4e-05
0.0111245,-1.83569e-11,2.42183e-13,0.169341,0.00766751,0.0002,4e-05
0.0111245,-2.02127e-11,2.00894e-13,0.168751,0.00767827,0.0002,4e-05
0.0111245,-2.13769e-11,1.83761e-13,0.168161,0.00768902,0.0002,4e-05
0.0111245,-2.25411e-11,1.66628e-13,0.167571,0.00769977,0.0002,4e-05
0.0111245,-2.37052e-11,1.49496e-13,0.166981,0.00771053,0.0002,4e-05
0.0111245,-2.52187e-11,6.77142e-14,0.166391,0.00772128,0.0002,4e-05
0.0111245,-2.682e-11,-3.034e-14,0.1658,0.00773203,0.0002,4e-05
0.0111244,-2.84214e-11,-1.28394e-13,0.16521,0.00774279,0.0002,4e-05
0.0111244,-3.00227e-11,-2.26444e-13,0.16462,0.00775354,0.0002,4e-05
0.0111244,-3.08555e-11,-3.44476e-13,0.16403,0.0077643,0.0002,4e-05
0.0111244,-3.16036e-11,-4.64706e-13,0.16344,0.00777505,0.0002,4e-05
0.0111244,-3.23518e-11,-5.84937e-13,0.16285,0.0077858,0.0002,4e-05
0.0111244,-3.31019e-11,-7.04476e-13,0.16226,0.00779656,0.0002,4e-05
0.0111244,-3.40685e-11,-7.45025e-13,0.16167,0.00780731,0.0002,4e-05
0.0111244,-3.50351e-11,-7.85574e-13,0.16108,0.00781807,0.0002,4e-05
0.0111244,-3.60018e-11,-8.26123e-13,0.16049,0.00782882,0.0002,4e-05
0.0111244,-3.69085e-11,-8.68729e-13,0.1599,0.00783957,0.0002,4e-05
0.0111244,-3.68668e-11,-9.43933e-13,0.15931,0.00785033,0.0002,4e-05
0.0111244,-3.6825e-11,-1.01914e-12,0.158719,0.00786108,0.0002,4e-05
0.0111244,-3.67832e-11,-1.09433e-12,0.158129,0.00787183,0.0002,4e-05
0.0111244,-3.67573e-11,-1.1558e-12,0.157539,0.00788259,0.0002,4e-05
0.0111244,-3.68518e-11,-1.11263e-12,0.156949,0.00789334,0.0002,4e-05
0.0111244,-3.69463e-11,-1.06946e-12,0.156359,0.0079041,0.0002,4e-05
0.0111244,-3.70408e-11,-1.02629e-12,0.155769,0.00791485,0.0002,4e-05
0.0111244,-3.71204e-11,-9.80812e-13,0.155179,0.0079256,0.0002,4e-05
0.0111244,-3.70715e-11,-9.15418e-13,0.154589,0.00793636,0.0002,4e-05
0.0111244,-3.70226e-11,-8.50024e-13,0.153999,0.00794711,0.0002,4e-05
0.0111244,-3.69737e-11,-7.84636e-13,0.153409,0.00795787,0.0002,4e-05
0.0111244,-3.68405e-11,-7.08663e-13,0.152819,0.00796862,0.0002,4e-05
0.0111244,-3.59319e-11,-5.3546e-13,0.152229,0.00797937,0.0002,4e-05
0.0111244,-3.50233e-11,-3.62256e-13,0.151639,0.00799013,0.0002,4e-05
0.0111244,-3.41147e-11,-1.89053e-13,0.151049,0.00800088,0.0002,4e-05
0.0111244,-3.31156e-11,-1.11042e-14,0.150459,0.00801164,0.0002,4e-05
0.0111244,-3.07846e-11,2.36682e-13,0.149869,0.00802239,0.0002,4e-05
0.0111244,-2.84537e-11,4.84468e-13,0.149279,0.00803314,0.0002,4e-05
0.0111244,-2.61227e-11,7.32255e-13,0.148689,0.0080439,0.0002,4e-05
0.0111244,-2.37459e-11,9.78498e-13,0.148099,0.00805465,0.0002,4e-05
0.0111244,-2.01116e-11,1.18322e-12,0.147509,0.0080654,0.0002,4e-05
0.0111244,-1.64773e-11,1.38794e-12,0.146918,0.00807616,0.0002,4e-05
0.0111244,-1.28429e-11,1.59266e-12,0.146328,0.00808691,0.0002,4e-05
0.0111244,-9.20864e-12,1.79739e-12,0.145738,0.00809767,0.0002,4e-05
0.0111244,-5.4671e-12,2.08904e-12,0.145148,0.00810842,0.0002,4e-05
0.0111244,-1.72006e-12,2.38517e-12,0.144558,0.00811917,0.0002,4e-05
0.0111244,2.02698e-12,2.68129e-12,0.143968,0.00812993,0.0002,4e-05
0.0111244,5.7737e-12,2.97738e-12,0.143378,0.00814068,0.0002,4e-05
0.0111244,9.40585e-12,3.08194e-12,0.142788,0.00815144,0.0002,4e-05
0.0111244,1.30213e-11,3.15872e-12,0.142198,0.00816219,0.0002,4e-05
0.0111244,1.66368e-11,3.23551e-12,0.141608,0.00817294,0.0002,4e-05
0.0111244,2.02523e-11,3.31229e-12,0.141018,0.0081837,0.0002,4e-05
0.0111244,2.42318e-11,3.41695e-12,0.140428,0.00819445,0.0002,4e-05
0.0111244,2.83059e-11,3.52886e-12,0.139838,0.00820521,0.0002,4e-05
0.0111244,3.23801e-11,3.64078e-12,0.139247,0.00821596,0.0002,4e-05
0.0111244,3.64543e-11,3.7527e-12,0.138657,0.00822671,0.0002,4e-05
0.0111244,3.86202e-11,3.68485e-12,0.138067,0.00823747,0.0002,4e-05
0.0111244,4.00436e-11,3.54702e-12,0.137477,0.00824822,0.0002,4e-05
0.0111244,4.14669e-11,3.40919e-12,0.136887,0.00825897,0.0002,4e-05
0.0111244,4.28902e-11,3.27136e-12,0.136297,0.00826973,0.0002,4e-05
0.0111244,4.48376e-11,3.10908e-12,0.135707,0.00828048,0.0002,4e-05
0.0111244,4.71225e-11,2.93107e-12,0.135117,0.00829124,0.0002,4e-05
0.0111244,4.94074e-11,2.75306e-12,0.134527,0.00830199,0.0002,4e-05
0.0111244,5.16922e-11,2.57505e-12,0.133937,0.00831274,0.0002,4e-05
0.0111244,5.28095e-11,2.37785e-12,0.133347,0.0083235,0.0002,4e-05
0.0111244,5.27749e-11,2.16168e-12,0.132757,0.00833425,0.0002,4e-05
0.0111244,5.27404e-11,1.94552e-12,0.132167,0.00834501,0.0002,4e-05
0.0111244,5.27059e-11,1.72935e-12,0.131576,0.00835576,0.0002,4e-05
0.0111244,5.20625e-11,1.4849e-12,0.130986,0.00836651,0.0002,4e-05
0.0111244,5.05581e-11,1.20043e-12,0.130396,0.00837727,0.0002,4e-05
0.0111244,4.90537e-11,9.15964e-13,0.129806,0.00838802,0.0002,4e-05
0.0111244,4.75492e-11,6.31496e-13,0.129216,0.00839878,0.0002,4e-05
0.0111244,4.56899e-11,3.97991e-13,0.128626,0.00840953,0.0002,4e-05
0.0111244,4.31153e-11,2.6726e-13,0.128036,0.00842028,0.0002,4e-05
0.0111244,4.05404e-11,1.36518e-13,0.127446,0.00843104,0.0002,4e-05
0.0111244,3.79656e-11,5.77583e-15,0.126856,0.00844179,0.0002,4e-05
0.0111244,3.52778e-11,-1.32634e-13,0.126266,0.00845254,0.0002,4e-05
0.0111244,3.22301e-11,-2.9549e-13,0.125676,0.0084633,0.0002,4e-05
0.0111244,2.91825e-11,-4.58347e-13,0.125086,0.00847405,0.0002,4e-05
0.0111244,2.61348e-11,-6.21204e-13,0.124496,0.00848481,0.0002,4e-05
0.0111243,2.31917e-11,-7.56919e-13,0.123905,0.00849556,0.0002,4e-05
0.0111243,2.08296e-11,-7.4191e-13,0.123315,0.00850631,0.0002,4e-05
0.0111243,1.84677e-11,-7.26902e-13,0.122725,0.00851707,0.0002,4e-05
0.0111243,1.61055e-11,-7.11893e-13,0.122135,0.00852782,0.0002,4e-05
0.0111243,1.36435e-11,-6.96494e-13,0.121545,0.00853857,0.0002,4e-05
0.0111243,1.02124e-11,-6.77316e-13,0.120955,0.00854933,0.0002,4e-05
0.0111243,6.78131e-12,-6.58137e-13,0.120365,0.00856008,0.0002,4e-05
0.0111243,3.3502e-12,-6.38959e-13,0.119775,0.00857084,0.0002,4e-05
0.0111243,3.19268e-14,-6.18205e-13,0.119185,0.00858159,0.0002,4e-05
0.0111243,-6.33022e-13,-5.60383e-13,0.118595,0.00859234,0.0002,4e-05
0.0111243,-1.29791e-12,-5.02566e-13,0.118005,0.0086031,0.0002,4e-05
0.0111243,-1.96286e-12,-4.44745e-13,0.117415,0.00861385,0.0002,4e-05
0.0111243,-2.63173e-12,-3.86907e-13,0.116825,0.00862461,0.0002,4e-05
0.0111243,-4.17913e-12,-3.25556e-13,0.116235,0.00863536,0.0002,4e-05
0.0111243,-5.72654e-12,-2.64204e-13,0.115645,0.00864611,0.0002,4e-05
0.0111243,-7.27395e-12,-2.02852e-13,0.115054,0.00865687,0.0002,4e-05
0.0111243,-8.82135e-12,-1.415e-13,0.114464,0.00866762,0.0002,4e-05
0.0111243,-8.14325e-12,-2.70668e-13,0.113874,0.00867838,0.0002,4e-05
0.0111243,-7.40701e-12,-4.04814e-13,0.113284,0.00868913,0.0002,4e-05
0.0111243,-6.67083e-12,-5.38947e-13,0.112694,0.00869988,0.0002,4e-05
0.0111243,-5.93458e-12,-6.73093e-13,0.112104,0.00871064,0.0002,4e-05
0.0111243,-6.23239e-12,-7.98978e-13,0.111514,0.00872139,0.0002,4e-05
0.0111243,-6.55038e-12,-9.24702e-13,0.110924,0.00873214,0.0002,4e-05
0.0111243,-6.86837e-12,-1.05043e-12,0.110334,0.0087429,0.0002,4e-05
0.0111243,-7.18636e-12,-1.17615e-12,0.109744,0.00875365,0.0002,4e-05
0.0111243,-6.65618e-12,-1.29807e-12,0.109154,0.00876441,0.0002,4e-05
0.0111243,-6.12045e-12,-1.41997e-12,0.108564,0.00877516,0.0002,4e-05
0.0111243,-5.58476e-12,-1.54186e-12,0.107974,0.00878591,0.0002,4e-05
0.0111243,-5.09294e-12,-1.66323e-12,0.107384,0.00879667,0.0002,4e-05
0.0111243,-5.49905e-12,-1.7739e-12,0.106794,0.00880742,0.0002,4e-05
0.0111243,-5.90517e-12,-1.88457e-12,0.106204,0.00881818,0.0002,4e-05
0.0111243,-6.31128e-12,-1.99524e-12,0.105614,0.00882893,0.0002,4e-05
0.0111243,-6.62003e-12,-2.07757e-12,0.105023,0.00883968,0.0002,4e-05
0.0111243,-6.10681e-12,-1.92063e-12,0.104433,0.00885044,0.0002,4e-05
0.0111243,-5.5936e-12,-1.76369e-12,0.103843,0.00886119,0.0002,4e-05
0.0111243,-5.08039e-12,-1.60675e-12,0.103253,0.00887195,0.0002,4e-05
0.0111243,-4.88815e-12,-1.44512e-12,0.102663,0.0088827,0.0002,4e-05
0.0111243,-5.91668e-12,-1.26558e-12,0.102073,0.00889345,0.0002,4e-05
0.0111243,-6.94522e-12,-1.08604e-12,0.101483,0.00890421,0.0002,4e-05
0.0111243,-7.97376e-12,-9.06501e-13,0.100893,0.00891496,0.0002,4e-05
0.0111243,-7.99388e-12,-7.28184e-13,0.100303,0.00892571,0.0002,4e-05
0.0111243,-5.83574e-12,-5.52508e-13,0.0997129,0.00893647,0.0002,4e-05
0.0111243,-3.67759e-12,-3.76832e-13,0.0991229,0.00894722,0.0002,4e-05
0.0111243,-1.51945e-12,-2.01156e-13,0.0985328,0.00895798,0.0002,4e-05
0.0111243,5.1253e-15,-2.33079e-14,0.0979428,0.00896873,0.0002,4e-05
0.0111243,8.61813e-13,1.56862e-13,0.0973528,0.00897948,0.0002,4e-05
0.0111243,1.7185e-12,3.37032e-13,0.0967627,0.00899024,0.0002,4e-05
0.0111243,2.57519e-12,5.17202e-13,0.0961727,0.00900099,0.0002,4e-05
0.0111243,5.5457e-12,5.73998e-13,0.0955826,0.00901175,0.0002,4e-05
0.0111243,9.59176e-12,5.68017e-13,0.0949926,0.0090225,0.0002,4e-05
0.0111243,1.36378e-11,5.62037e-13,0.0944025,0.00903325,0.0002,4e-05
0.0111243,1.76839e-11,5.56057e-13,0.0938124,0.00904401,0.0002,4e-05
0.0111243,1.94684e-11,5.32782e-13,0.0932224,0.00905476,0.0002,4e-05
0.0111243,2.09608e-11,5.07276e-13,0.0926324,0.00906551,0.0002,4e-05
0.0111243,2.24534e-11,4.81769e-13,0.0920423,0.00907627,0.0002,4e-05
0.0111243,2.38887e-11,4.56986e-13,0.0914522,0.00908702,0.0002,4e-05
0.0111243,2.48796e-11,4.37829e-13,0.0908622,0.00909778,0.0002,4e-05
0.0111243,2.58705e-11,4.18673e-13,0.0902721,0.00910853,0.0002,4e-05
0.0111243,2.68614e-11,3.99516e-13,0.089682,0.00911928,0.0002,4e-05
0.0111243,2.7467e-11,3.76182e-13,0.0890919,0.00913004,0.0002,4e-05
0.0111243,2.75474e-11,3.47154e-13,0.0885019,0.00914079,0.0002,4e-05
0.0111243,2.76278e-11,3.18128e-13,0.0879119,0.00915155,0.0002,4e-05
0.0111243,2.77083e-11,2.89101e-13,0.0873218,0.0091623,0.0002,4e-05
0.0111242,2.63804e-11,3.02713e-13,0.0867317,0.00917305,0.0002,4e-05
0.0111242,2.45514e-11,3.31495e-13,0.0861417,0.00918381,0.0002,4e-05
0.0111242,2.27225e-11,3.60278e-13,0.0855516,0.00919456,0.0002,4e-05
0.0111243,2.05966e-11,3.88618e-13,0.0849616,0.00920532,0.0002,4e-05
0.0111243,1.57868e-11,4.1296e-13,0.0843715,0.00921607,0.0002,4e-05
0.0111243,1.09769e-11,4.37303e-13,0.0837815,0.00922682,0.0002,4e-05
0.0111243,6.16712e-12,4.61645e-13,0.0831914,0.00923758,0.0002,4e-05
0.0111243,2.05203e-12,4.79245e-13,0.0826014,0.00924833,0.0002,4e-05
0.0111243,-1.27036e-12,4.89148e-13,0.0820113,0.00925908,0.0002,4e-05
0.0111243,-4.59275e-12,4.9905e-13,0.0814212,0.00926984,0.0002,4e-05
0.0111243,-7.91514e-12,5.08953e-13,0.0808311,0.00928059,0.0002,4e-05
0.0111242,-1.17168e-11,5.16159e-13,0.080241,0.00929135,0.0002,4e-05
0.0111242,-1.55554e-11,5.23156e-13,0.079651,0.0093021,0.0002,4e-05
0.0111242,-1.93939e-11,5.30154e-13,0.0790609,0.00931285,0.0002,4e-05
0.0111242,-2.19034e-11,5.19507e-13,0.0784708,0.00932361,0.0002,4e-05
0.0111242,-2.23769e-11,4.81835e-13,0.0778808,0.00933436,0.0002,4e-05
0.0111242,-2.28504e-11,4.44161e-13,0.0772908,0.00934512,0.0002,4e-05
0.0111242,-2.3324e-11,4.06486e-13,0.0767007,0.00935587,0.0002,4e-05
0.0111243,-2.41376e-11,3.65795e-13,0.0761107,0.00936662,0.0002,4e-05
0.0111243,-2.49847e-11,3.24808e-13,0.0755206,0.00937738,0.0002,4e-05
0.0111243,-2.58318e-11,2.8382e-13,0.0749306,0.00938813,0.0002,4e-05
0.0111243,-2.55201e-11,2.76952e-13,0.0743405,0.00939889,0.0002,4e-05
0.0111243,-2.36777e-11,3.15157e-13,0.0737504,0.00940964,0.0002,4e-05
0.0111243,-2.18353e-11,3.53361e-13,0.0731604,0.00942039,0.0002,4e-05
0.0111242,-2.01383e-11,3.91537e-13,0.0725703,0.00943115,0.0002,4e-05
0.0111242,-2.13038e-11,4.29228e-13,0.0719803,0.0094419,0.0002,4e-05
0.0111242,-2.24693e-11,4.66919e-13,0.0713902,0.00945265,0.0002,4e-05
0.0111242,-2.36348e-11,5.04611e-13,0.0708001,0.00946341,0.0002,4e-05
0.0111242,-2.36672e-11,5.75256e-13,0.0702101,0.00947416,0.0002,4e-05
0.0111242,-2.31423e-11,6.62104e-13,0.06962,0.00948492,0.0002,4e-05
0.0111242,-2.26175e-11,7.48952e-13,0.06903,0.00949567,0.0002,4e-05
0.0111243,-2.28082e-11,8.35697e-13,0.0684399,0.00950642,0.0002,4e-05
0.0111243,-2.43104e-11,9.22246e-13,0.0678499,0.00951718,0.0002,4e-05
0.0111243,-2.58126e-11,1.0088e-12,0.0672598,0.00952793,0.0002,4e-05
0.0111243,-2.72645e-11,1.08872e-12,0.0666698,0.00953868,0.0002,4e-05
0.0111243,-2.75023e-11,1.00849e-12,0.0660797,0.00954944,0.0002,4e-05
0.0111243,-2.774e-11,9.28267e-13,0.0654897,0.00956019,0.0002,4e-05
0.0111243,-2.79777e-11,8.48043e-13,0.0648996,0.00957095,0.0002,4e-05
0.0111242,-2.98545e-11,7.67284e-13,0.0643095,0.0095817,0.0002,4e-05
0.0111242,-3.20964e-11,6.86406e-13,0.0637195,0.00959245,0.0002,4e-05
0.0111242,-3.43383e-11,6.05529e-13,0.0631294,0.00960321,0.0002,4e-05
0.0111242,-3.48536e-11,4.90628e-13,0.0625394,0.00961396,0.0002,4e-05
0.0111242,-3.42172e-11,3.53016e-13,0.0619493,0.00962472,0.0002,4e-05
0.0111242,-3.35809e-11,2.15403e-13,0.0613593,0.00963547,0.0002,4e-05
0.0111243,-3.40797e-11,7.73348e-14,0.0607692,0.00964622,0.0002,4e-05
0.0111243,-3.59578e-11,-6.12874e-14,0.0601792,0.00965698,0.0002,4e-05
0.0111243,-3.78359e-11,-1.9991e-13,0.0595891,0.00966773,0.0002,4e-05
0.0111242,-3.84749e-11,-3.01089e-13,0.058999,0.00967849,0.0002,4e-05
0.0111242,-3.63183e-11,-3.17785e-13,0.058409,0.00968924,0.0002,4e-05
0.0111242,-3.41619e-11,-3.34479e-13,0.057819,0.00969999,0.0002,4e-05
0.0111242,-3.23559e-11,-3.51344e-13,0.0572289,0.00971075,0.0002,4e-05
0.0111242,-3.16282e-11,-3.68731e-13,0.0566388,0.0097215,0.0002,4e-05
0.0111242,-3.09004e-11,-3.86118e-13,0.0560488,0.00973225,0.0002,4e-05
0.0111242,-2.92537e-11,-4.00396e-13,0.0554587,0.00974301,0.0002,4e-05
0.0111242,-2.3627e-11,-4.01208e-13,0.0548686,0.00975376,0.0002,4e-05
0.0111242,-1.80003e-11,-4.0202e-13,0.0542786,0.00976452,0.0002,4e-05
0.0111242,-1.27902e-11,-4.02778e-13,0.0536885,0.00977527,0.0002,4e-05
0.0111242,-9.18209e-12,-4.03331e-13,0.0530984,0.00978602,0.0002,4e-05
0.0111242,-5.57425e-12,-4.03884e-13,0.0525084,0.00979678,0.0002,4e-05
0.0111242,-1.01228e-12,-4.14565e-13,0.0519184,0.00980753,0.0002,4e-05
0.0111242,6.76614e-12,-4.59398e-13,0.0513283,0.00981829,0.0002,4e-05
0.0111242,1.45446e-11,-5.04232e-13,0.0507383,0.00982904,0.0002,4e-05
0.0111242,2.20529e-11,-5.48712e-13,0.0501482,0.00983979,0.0002,4e-05
0.0111242,2.89975e-11,-5.92453e-13,0.0495581,0.00985055,0.0002,4e-05
0.0111242,3.59422e-11,-6.36194e-13,0.0489681,0.0098613,0.0002,4e-05
0.0111242,4.38912e-11,-6.25448e-13,0.048378,0.00987206,0.0002,4e-05
0.0111242,5.32125e-11,-5.40218e-13,0.047788,0.00988281,0.0002,4e-05
0.0111242,6.25346e-11,-4.54981e-13,0.047198,0.00989356,0.0002,4e-05
0.0111242,7.04776e-11,-3.68916e-13,0.0466079,0.00990432,0.0002,4e-05
0.0111242,7.75127e-11,-2.82307e-13,0.0460178,0.00991507,0.0002,4e-05
0.0111242,8.45479e-11,-1.95698e-13,0.0454278,0.00992582,0.0002,4e-05
0.0111242,9.17513e-11,-2.9504e-13,0.0448377,0.00993658,0.0002,4e-05
0.0111242,9.90004e-11,-4.44722e-13,0.0442476,0.00994733,0.0002,4e-05
0.0111242,1.06215e-10,-5.94409e-13,0.0436576,0.00995809,0.0002,4e-05
0.0111242,1.12417e-10,-7.44249e-13,0.0430675,0.00996884,0.0002,4e-05
0.0111242,1.18619e-10,-8.94076e-13,0.0424775,0.00997959,0.0002,4e-05
0.0111242,1.24465e-10,-9.03349e-13,0.0418874,0.00999035,0.0002,4e-05
0.0111242,1.29399e-10,-5.52842e-13,0.0412973,0.0100011,0.0002,4e-05
0.0111242,1.34333e-10,-2.02335e-13,0.0407073,0.0100119,0.0002,4e-05
0.0111242,1.37694e-10,1.48305e-13,0.0401172,0.0100226,0.0002,4e-05
0.0111242,1.40072e-10,4.99029e-13,0.0395271,0.0100334,0.0002,4e-05
0.0111242,1.42451e-10,8.49752e-13,0.0389371,0.0100441,0.0002,4e-05
0.0111242,1.43592e-10,1.44018e-12,0.038347,0.0100549,0.0002,4e-05
0.0111242,1.44673e-10,2.04225e-12,0.0377569,0.0100656,0.0002,4e-05
0.0111242,1.45057e-10,2.64485e-12,0.0371669,0.0100764,0.0002,4e-05
0.0111242,1.44091e-10,3.24861e-12,0.0365769,0.0100871,0.0002,4e-05
0.0111241,1.43126e-10,3.85237e-12,0.0359868,0.0100979,0.0002,4e-05
0.0111242,1.41683e-10,4.07094e-12,0.0353968,0.0101086,0.0002,4e-05
0.0111242,1.40064e-10,4.14764e-12,0.0348067,0.0101194,0.0002,4e-05
0.0111242,1.37467e-10,4.22454e-12,0.0342167,0.0101301,0.0002,4e-05
0.0111242,1.31182e-10,4.30219e-12,0.0336266,0.0101409,0.0002,4e-05
0.0111242,1.24898e-10,4.37984e-12,0.0330365,0.0101517,0.0002,4e-05
0.0111242,1.18099e-10,4.45446e-12,0.0324465,0.0101624,0.0002,4e-05
0.0111242,1.1107e-10,4.52774e-12,0.0318565,0.0101732,0.0002,4e-05
0.0111242,1.03582e-10,4.60106e-12,0.0312664,0.0101839,0.0002,4e-05
0.0111242,9.43833e-11,4.6745e-12,0.0306764,0.0101947,0.0002,4e-05
0.0111242,8.51842e-11,4.74794e-12,0.0300863,0.0102054,0.0002,4e-05
0.0111242,8.30583e-11,3.8579e-12,0.0294963,0.0102162,0.0002,4e-05
0.0111242,8.34987e-11,2.61831e-12,0.0289062,0.0102269,0.0002,4e-05
0.0111242,7.57521e-11,1.37842e-12,0.0283162,0.0102377,0.0002,4e-05
0.0111242,5.20622e-11,1.37923e-13,0.0277261,0.0102484,0.0002,4e-05
0.0111242,2.83742e-11,-1.10246e-12,0.0271361,0.0102592,0.0002,4e-05
