U:0,U:1,U:2,p,Points:0,Points:1,Points:2
0.177999,1.83633e-08,-1.44969e-11,0.207613,0.0105173,0.0002,4e-05
0.177999,1.70095e-08,-3.62297e-11,0.198173,0.010528,0.0002,4e-05
0.178,5.84366e-09,-5.79798e-11,0.188732,0.0105388,0.0002,4e-05
0.178,1.12631e-08,-2.3339e-10,0.17929,0.0105495,0.0002,4e-05
0.178001,3.44057e-08,-5.73004e-10,0.169846,0.0105603,0.0002,4e-05
0.178001,3.64095e-08,-9.12617e-10,0.160403,0.0105711,0.0002,4e-05
0.178001,1.32378e-08,-1.25223e-09,0.150959,0.0105818,0.0002,4e-05
0.178002,1.87792e-08,-1.83441e-09,0.141517,0.0105926,0.0002,4e-05
0.178004,6.22103e-08,-2.73669e-09,0.132077,0.0106033,0.0002,4e-05
0.178006,6.76162e-08,-3.63896e-09,0.122636,0.0106141,0.0002,4e-05
0.178008,2.41416e-08,-4.54113e-09,0.113196,0.0106248,0.0002,4e-05
0.17801,3.63771e-08,-9.18063e-09,0.103753,0.0106356,0.0002,4e-05
0.178012,1.17962e-07,-1.84721e-08,0.0943081,0.0106463,0.0002,4e-05
0.178014,1.16906e-07,-2.77635e-08,0.0848628,0.0106571,0.0002,4e-05
0.178017,3.52486e-08,-3.7055e-08,0.0754175,0.0106678,0.0002,4e-05
0.178021,6.41246e-08,-4.57975e-08,0.0659746,0.0106786,0.0002,4e-05
0.178026,1.76882e-07,-5.41233e-08,0.0565336,0.0106893,0.0002,4e-05
0.178032,1.42801e-07,-6.24492e-08,0.0470927,0.0107001,0.0002,4e-05
0.178038,2.9961e-08,-7.07743e-08,0.0376525,0.0107109,0.0002,4e-05
0.178044,4.42366e-08,-7.26987e-08,0.0282054,0.0107216,0.0002,4e-05
0.178051,1.04449e-07,-7.23098e-08,0.0187562,0.0107324,0.0002,4e-05
0.178057,5.93582e-08,-7.1921e-08,0.00930688,0.0107431,0.0002,4e-05
nan,nan,nan,nan,0.0107539,0.0002,4e-05
